,experiment_id,number,type,calendar_time,cum_fec,Laboratory identifier,Internal cell serial,Testpoint,Measurement start date,Measurement device used,Test channel,Climate chamber used,Climate chamber temperature setpoint,Position within climate chamber,Q_mean,Q_charge,Q_discharge,t_charge,t_discharge
3286,TP_z12_03_1,22,ZYK,282,813.9071,INT,INT036,z12,22.07.2022,"Basytec CTS, SN:CTS.X.13.00.0354",CH22/23,Binder MK240 #Schroedinger,35°C,29,,,,,
3287,TP_z12_03_1,23,CU,310,813.9071,INT,INT036,z12,19.08.2022,"Basytec CTS, SN:CTS.X.13.00.0354",CH22/23,Binder MK240 #Schroedinger,23°C,29,4.706915028295789,4.697334111633557,4.716495944958022,14538.4471,24257.63
3288,TP_z12_03_1,24,ZYK,314,925.8585,INT,INT036,z12,23.08.2022,"Basytec CTS, SN:CTS.X.13.00.0354",CH22/23,Binder MK240 #Schroedinger,35°C,29,,,,,
3289,TP_z12_03_1,25,AT_T10,345,925.8585,INT,INT036,z12,23.09.2022,"Basytec CTS, SN:CTS.X.13.00.0354",CH22/23,Binder MK240 #Schroedinger,10°C,29,4.617682239639069,4.606678853645174,4.628685625632964,15036.2055,25721.266
3290,TP_z12_03_1,25,AT_T23,351,925.8585,INT,INT036,z12,29.09.2022,"Basytec CTS, SN:CTS.X.13.00.0354",CH22/23,Binder MK240 #Schroedinger,23°C,29,4.681238376544556,4.6752118021072695,4.6872649509818425,17757.5362,27462.3298
3291,TP_z12_03_1,25,AT_T45,348,925.8585,INT,INT036,z12,26.09.2022,"Basytec CTS, SN:CTS.X.13.00.0354",CH22/23,Binder MK240 #Schroedinger,45°C,29,4.756766395890341,4.7533739039589,4.760158887821782,17761.3815,26927.7433
3292,TP_z12_03_2,1,ET_T23,10,29.6268,HM,TP_z12_03,z12,07.02.2023,"BaSyTec, SN:1936",CH04/CH05,ATT DY200T,23°C,bottom rear mittig,4.8758110261257155,4.869573507817927,4.882048544433504,501576.436,511545.505
3293,TP_z12_03_2,1,ET_T45,4,0.0,HM,TP_z12_03,z12,04.02.2023,"BaSyTec, SN:1936",CH04/CH05,ATT DY200T,45°C,bottom rear mittig,4.970427808108317,4.971464016934014,4.969391599282619,256287.721,265752.517
3294,TP_z12_03_2,1,ET_T10,0,0.0,HM,TP_z12_03,z12,02.02.23,"BaSyTec, SN:1936",CH04/CH05,ATT DY200T,10°C,bottom rear mittig,4.71571538959486,4.7017870905300505,4.729643688659669,14732.121,25226.143
3295,TP_z12_03_2,2,ZYK,9,29.6268,HM,TP_z12_03,z12,12.02.23,"BaSyTec, SN:1936",CH04/CH05,ATT DY200T,23°C,bottom rear mittig,,,,,
3296,TP_z12_03_2,3,CU,17,29.6268,HM,TP_z12_03,z12,19.02.23,"BaSyTec, SN:1936",CH04/CH05,ATT DY200T,23°C,bottom rear mittig,4.829907664418139,4.822553830176885,4.837261498659392,14798.723,24711.793
3297,TP_z12_03_2,4,ZYK,17,59.226,HM,TP_z12_03,z12,20.02.23,"BaSyTec, SN:1936",CH04/CH05,ATT DY200T,23°C,bottom rear mittig,,,,,
3298,TP_z12_03_2,5,CU,25,59.226,HM,TP_z12_03,z12,27.02.23,"BaSyTec, SN:1936",CH04/CH05,ATT DY200T,23°C,bottom rear mittig,4.8120285627736,4.8049415973592176,4.819115528187981,14762.814,24656.304
3299,TP_z12_03_2,6,ZYK,25,88.716,HM,TP_z12_03,z12,28.02.23,"BaSyTec, SN:1936",CH04/CH05,ATT DY200T,23°C,bottom rear mittig,,,,,
3300,TP_z12_03_2,7,exCU,33,88.716,HM,TP_z12_03,z12,07.03.23,"BaSyTec, SN:1936",CH04/CH05,ATT DY200T,23°C,bottom rear mittig,4.798015667809134,4.791409183638718,4.804622151979549,14754.668,24633.984
3301,TP_z12_03_2,8,ZYK,34,147.5255,HM,TP_z12_03,z12,09.03.23,"BaSyTec, SN:1936",CH04/CH05,ATT DY200T,23°C,bottom rear mittig,,,,,
3302,TP_z12_03_2,9,CU,48,147.5255,HM,TP_z12_03,z12,22.03.23,"BaSyTec, SN:1936",CH04/CH05,ATT DY200T,23°C,bottom rear mittig,4.777663754850259,4.771224642450989,4.784102867249528,14735.521,24565.193
3303,TP_z12_03_2,10,ZYK,49,206.3299,HM,TP_z12_03,z12,24.03.23,"BaSyTec, SN:1936",CH04/CH05,ATT DY200T,23°C,bottom rear mittig,,,,,
3304,TP_z12_03_2,11,CU,63,206.3299,HM,TP_z12_03,z12,07.04.23,"BaSyTec, SN:1936",CH04/CH05,ATT DY200T,23°C,bottom rear mittig,4.7622426166999805,4.75576191042911,4.7687233229708506,14730.266,24545.973
3305,TP_z12_03_2,12,ZYK,64,265.1872,HM,TP_z12_03,z12,08.04.23,"BaSyTec, SN:1936",CH04/CH05,ATT DY200T,23°C,bottom rear mittig,,,,,
3306,TP_z12_03_2,13,exCU,78,265.1872,HM,TP_z12_03,z12,22.04.23,"BaSyTec, SN:1936",CH04/CH05,ATT DY200T,23°C,bottom rear mittig,4.744179008505928,4.738011988873647,4.7503460281382095,14726.077,24527.947
3307,TP_z12_03_2,14,ZYK,80,382.9407,HM,TP_z12_03,z12,24.04.23,"BaSyTec, SN:1936",CH04/CH05,ATT DY200T,23°C,bottom rear mittig,,,,,
3308,TP_z12_03_2,15,CU,108,382.9407,HM,TP_z12_03,z12,22.05.23,"BaSyTec, SN:1936",CH04/CH05,ATT DY200T,23°C,bottom rear mittig,4.717620679306036,4.711800648678529,4.723440709933543,14714.131,24491.603
3309,TP_z12_03_2,16,ZYK,109,500.75919999999996,HM,TP_z12_03,z12,23.05.23,"BaSyTec, SN:1936",CH04/CH05,ATT DY200T,23°C,bottom rear mittig,,,,,
3310,TP_z12_03_2,17,CU,137,500.75919999999996,HM,TP_z12_03,z12,20.06.23,"BaSyTec, SN:1936",CH04/CH05,ATT DY200T,23°C,bottom rear mittig,4.6932713396586045,4.687355023747785,4.699187655569423,14704.354,24465.813
3311,TP_z12_03_2,18,ZYK,138,618.4511,HM,TP_z12_03,z12,21.06.23,"BaSyTec, SN:1936",CH04/CH05,ATT DY200T,23°C,bottom rear mittig,,,,,
3312,TP_z12_03_2,19,exCU,166,618.4511,HM,TP_z12_03,z12,19.07.23,"BaSyTec, SN:1936",CH04/CH05,ATT DY200T,23°C,bottom rear mittig,4.673670238633834,4.667785442470812,4.679555034796855,14696.534,24434.216
3313,TP_z12_03_2,20,ZYK,168,736.2497,HM,TP_z12_03,z12,21.07.23,"BaSyTec, SN:1936",CH04/CH05,ATT DY200T,23°C,bottom rear mittig,,,,,
3314,TP_z12_03_2,21,CU,196,736.2497,HM,TP_z12_03,z12,18.08.23,"BaSyTec, SN:1936",CH04/CH05,ATT DY200T,23°C,bottom rear mittig,4.655399376901224,4.649232213047285,4.661566540755164,14683.439,24388.824
3315,TP_z12_03_2,22,ZYK,197,860.5843,HM,TP_z12_03,z12,19.08.23,"BaSyTec, SN:1936",CH04/CH05,ATT DY200T,23°C,bottom rear mittig,,,,,
3316,TP_z12_03_2,23,CU,229,860.5843,HM,TP_z12_03,z12,20.09.23,"BaSyTec, SN:1936",CH04/CH05,ATT DY200T,23°C,bottom rear mittig,4.635871821071339,4.6301213985082255,4.641622243634452,14679.515,24388.685
3317,TP_z12_03_2,24,ZYK,230,978.2547999999999,HM,TP_z12_03,z12,21.09.23,"BaSyTec, SN:1936",CH04/CH05,ATT DY200T,23°C,bottom rear mittig,,,,,
3318,TP_z12_03_2,25,exCU,258,978.2547999999999,HM,TP_z12_03,z12,19.10.23,"BaSyTec, SN:1936",CH04/CH05,ATT DY200T,23°C,bottom rear mittig,4.620935024317481,4.615170797443464,4.626699251191496,14664.728,24360.344
3319,TP_z12_03_2,26,ZYK,260,1096.0181,HM,TP_z12_03,z12,21.10.23,"BaSyTec, SN:1936",CH04/CH05,ATT DY200T,23°C,bottom rear mittig,,,,,
3320,TP_z12_03_2,27,CU,288,1096.0181,HM,TP_z12_03,z12,18.11.23,"BaSyTec, SN:1936",CH04/CH05,ATT DY200T,23°C,bottom rear mittig,4.604522533535739,4.600251440843952,4.608793626227528,14661.933,24334.757
3321,TP_z12_03_2,28,ZYK,289,1213.6007,HM,TP_z12_03,z12,19.11.23,"BaSyTec, SN:1936",CH04/CH05,ATT DY200T,23°C,bottom rear mittig,,,,,
3322,TP_z12_03_2,29,CU,317,1213.6007,HM,TP_z12_03,z12,17.12.23,"BaSyTec, SN:1936",CH04/CH05,ATT DY200T,23°C,bottom rear mittig,4.588525762157667,4.584203010715473,4.5928485135998605,14648.421,24314.41
3323,TP_z12_03_2,30,ZYK,318,1331.2427,HM,TP_z12_03,z12,18.12.23,"BaSyTec, SN:1936",CH04/CH05,ATT DY200T,23°C,bottom rear mittig,,,,,
3324,TP_z12_03_2,31,exCU,346,1331.2427,HM,TP_z12_03,z12,15.01.24,"BaSyTec, SN:1936",CH04/CH05,ATT DY200T,23°C,bottom rear mittig,4.57310211331412,4.569788563709619,4.576415662918621,14645.735,24295.767
3325,TP_z12_03_2,32,ZYK,348,1448.9546,HM,TP_z12_03,z12,17.01.24,"BaSyTec, SN:1936",CH04/CH05,ATT DY200T,23°C,bottom rear mittig,,,,,
3326,TP_z12_03_2,33,AT_T10,376,1448.9546,HM,TP_z12_03,z12,13.02.24,"BaSyTec, SN:1936",CH04/CH05,ATT DY200T,10°C,bottom rear mittig,4.456959865574342,4.452834249276503,4.461085481872183,15287.005,26029.904
3327,TP_z12_03_2,33,AT_T45,378,1448.9546,HM,TP_z12_03,z12,13.02.24,"BaSyTec, SN:1936",CH04/CH05,ATT DY200T,45°C,bottom rear mittig,4.6303017309055825,4.631822361514885,4.628781100296281,247058.994,256126.931
3328,TP_z12_03_2,33,AT_T23,381,1448.9546,HM,TP_z12_03,z12,13.02.24,"BaSyTec, SN:1936",CH04/CH05,ATT DY200T,23°C,bottom rear mittig,4.5658817750616665,4.563579341523253,4.56818420860008,481408.909,491123.314
3329,TP_z13_01_1,1,ET_T10,0,0.0,INT,INT037,z13,12.10.2021,"Basytec CTS, SN:CTS.X.13.00.0354",CH14/15,Binder MK240 #Schroedinger,10°C,18,4.702765439112385,4.733101760915561,4.672429117309209,63022.1928,73337.8037
3330,TP_z13_01_1,1,ET_T23,5,0.0,INT,INT037,z13,18.10.2021,"Basytec CTS, SN:CTS.X.13.00.0354",CH14/15,Binder MK240 #Schroedinger,23°C,18,4.820594416436078,4.815533164100922,4.825655668771236,16463.84,26354.35
3331,TP_z13_01_1,1,ET_T45,2,0.0,INT,INT037,z13,15.10.2021,"Basytec CTS, SN:CTS.X.13.00.0354",CH14/15,Binder MK240 #Schroedinger,45°C,18,4.936885551008476,4.938979406666137,4.934791695350815,17899.587,27276.2295
3332,TP_z13_01_1,2,ZYK,20,40.2642,INT,INT037,z13,02.11.2021,"Basytec GSM, SN:GSM.X.62.43.0353",CH01,Binder MK240 #Schroedinger,35°C,31,,,,,
3333,TP_z13_01_1,3,CU,29,40.2642,INT,INT037,z13,11.11.2021,"Basytec CTS, SN:CTS.X.13.00.0355",CH20/21,Binder MK240 #Schroedinger,23°C,28,4.797149792855352,4.791020945680727,4.803278640029976,15082.7446,24843.4694
3334,TP_z13_01_1,4,ZYK,33,83.7142,INT,INT037,z13,15.11.2021,"Basytec GSM, SN:GSM.X.62.43.0353",CH01,Binder MK240 #Schroedinger,35°C,31,,,,,
3335,TP_z13_01_1,5,CU,42,83.7142,INT,INT037,z13,24.11.2021,"Basytec CTS, SN:CTS.X.13.00.0355",CH20/21,Binder MK240 #Schroedinger,23°C,28,4.771007570439165,4.7629867352237065,4.779028405654625,15108.9399,24816.4768
3336,TP_z13_01_1,6,ZYK,44,124.0018,INT,INT037,z13,26.11.2021,"Basytec GSM, SN:GSM.X.62.43.0353",CH01,Binder MK240 #Schroedinger,35°C,31,,,,,
3337,TP_z13_01_1,7,exCU,55,124.0018,INT,INT037,z13,07.12.2021,"Basytec CTS, SN:CTS.X.13.00.0408",CH20/21,Binder MK240 #Schroedinger,23°C,28,4.756167546164895,4.7491040677616265,4.763231024568164,15060.9033,24749.9547
3338,TP_z13_01_1,8,ZYK,58,204.5197,INT,INT037,z13,10.12.2021,"Basytec GSM, SN:GSM.X.62.43.0353",CH01,Binder MK240 #Schroedinger,35°C,31,,,,,
3339,TP_z13_01_1,9,CU,75,204.5197,INT,INT037,z13,27.12.2021,"Basytec CTS, SN:CTS.X.13.00.0408",CH20/21,Binder MK240 #Schroedinger,23°C,28,4.730370982256024,4.7227045459015295,4.738037418610518,15052.2524,24717.1784
3340,TP_z13_01_1,10,ZYK,77,285.0375,INT,INT037,z13,29.12.2021,"Basytec GSM, SN:GSM.X.62.43.0353",CH01,Binder MK240 #Schroedinger,35°C,31,,,,,
3341,TP_z13_01_1,11,CU,97,285.0375,INT,INT037,z13,18.01.2022,"Basytec CTS, SN:CTS.X.13.00.0408",CH20/21,Binder MK240 #Schroedinger,23°C,28,4.712208156908606,4.705002430903827,4.7194138829133845,15057.6546,24679.7647
3342,TP_z13_01_1,12,ZYK,100,365.5851,INT,INT037,z13,21.01.2022,"Basytec GSM, SN:GSM.X.62.43.0353",CH01,Binder MK240 #Schroedinger,35°C,31,,,,,
3343,TP_z13_01_1,13,exCU,119,365.5851,INT,INT037,z13,09.02.2022,"Basytec CTS, SN:CTS.X.13.00.0408",CH20/21,Binder MK240 #Schroedinger,23°C,28,4.6930650822321525,4.686014545021942,4.700115619442363,15037.6753,24659.1798
3344,TP_z13_01_1,14,ZYK,121,526.594,INT,INT037,z13,11.02.2022,"Basytec GSM, SN:GSM.X.62.43.0353",CH01,Binder MK240 #Schroedinger,35°C,31,,,,,
3345,TP_z13_01_1,15,CU,158,526.594,INT,INT037,z13,20.03.2022,"Basytec CTS, SN:CTS.X.13.00.0408",CH20/21,Binder MK240 #Schroedinger,23°C,28,4.667324442175029,4.660335858117545,4.674313026232513,15009.1304,24601.2601
3346,TP_z13_01_1,16,ZYK,163,687.6269000000001,INT,INT037,z13,25.03.2022,"Basytec GSM, SN:GSM.X.62.43.0353",CH01,Binder MK240 #Schroedinger,35°C,31,,,,,
3347,TP_z13_01_1,17,CU,202,687.6269000000001,INT,INT037,z13,03.05.2022,"Basytec CTS, SN:CTS.X.13.00.0408",CH20/21,Binder MK240 #Schroedinger,23°C,28,4.640076735425385,4.6326974318022245,4.647456039048547,14997.6665,24564.9487
3348,TP_z13_01_1,18,ZYK,208,848.6781000000001,INT,INT037,z13,09.05.2022,"Basytec GSM, SN:GSM.X.62.43.0353",CH01,Binder MK240 #Schroedinger,35°C,31,,,,,
3349,TP_z13_01_1,19,exCU,239,848.6781000000001,INT,INT037,z13,09.06.2022,"Basytec CTS, SN:CTS.X.13.00.0408",CH20/21,Binder MK240 #Schroedinger,23°C,28,4.619982168503746,4.612880528911609,4.6270838080958825,14997.005,24555.4031
3350,TP_z13_01_1,20,ZYK,243,1009.6882,INT,INT037,z13,13.06.2022,"Basytec GSM, SN:GSM.X.62.43.0353",CH01,Binder MK240 #Schroedinger,35°C,31,,,,,
3351,TP_z13_01_1,21,CU,279,1009.6882,INT,INT037,z13,19.07.2022,"Basytec CTS, SN:CTS.X.13.00.0408",CH20/21,Binder MK240 #Schroedinger,23°C,28,4.600587677934613,4.593761760868065,4.607413595001161,15146.2001,24678.9398
3352,TP_z13_01_1,22,ZYK,282,1170.7281,INT,INT037,z13,22.07.2022,"Basytec GSM, SN:GSM.X.62.43.0353",CH01,Binder MK240 #Schroedinger,35°C,31,,,,,
3353,TP_z13_01_1,23,CU,313,1170.7281,INT,INT037,z13,22.08.2022,"Basytec CTS, SN:CTS.X.13.00.0408",CH20/21,Binder MK240 #Schroedinger,23°C,28,4.581659927221111,4.5751581230252,4.588161731417021,15444.3919,24970.0124
3354,TP_z13_01_1,24,ZYK,314,1331.7633,INT,INT037,z13,23.08.2022,"Basytec GSM, SN:GSM.X.62.43.0353",CH01,Binder MK240 #Schroedinger,35°C,31,,,,,
3355,TP_z13_01_1,25,AT_T23,364,1331.7633,INT,INT037,z13,12.10.2022,"Basytec CTS, SN:CTS.X.13.00.0408",CH20/21,Binder MK240 #Schroedinger,23°C,28,4.581676766075165,4.577899863173809,4.585453668976521,17644.1814,27191.2633
3356,TP_z13_01_1,25,AT_T45,361,1331.7633,INT,INT037,z13,09.10.2022,"Basytec CTS, SN:CTS.X.13.00.0408",CH20/21,Binder MK240 #Schroedinger,45°C,28,4.651597472056112,4.648846536887841,4.654348407224383,17704.0129,26734.6578
3357,TP_z13_01_1,25,AT_T10,358,1331.7633,INT,INT037,z13,06.10.2022,"Basytec CTS, SN:CTS.X.13.00.0408",CH20/21,Binder MK240 #Schroedinger,10°C,28,4.4730247096651015,4.466786313567745,4.479263105762458,16096.4617,26490.2092
3358,TP_z13_01_2,1,ET_T10,0,0.0,HM,TP_z13_01,z13,02.02.23,"BaSyTec, SN:1936",CH06,ATT DY200T,10°C,bottom rear mittig,4.762433017920762,4.746903269101253,4.777962766740272,14684.71,25242.868
3359,TP_z13_01_2,1,ET_T23,10,35.2795,HM,TP_z13_01,z13,07.02.2023,"BaSyTec, SN:1936",CH06,ATT DY200T,23°C,bottom rear mittig,4.871436510153233,4.86486039469735,4.878012625609115,501755.18,511572.018
3360,TP_z13_01_2,1,ET_T45,4,0.0,HM,TP_z13_01,z13,04.02.2023,"BaSyTec, SN:1936",CH06,ATT DY200T,45°C,bottom rear mittig,4.960190651472409,4.961758382458107,4.958622920486712,256657.65,266079.039
3361,TP_z13_01_2,2,ZYK,9,35.2795,HM,TP_z13_01,z13,12.02.23,"BaSyTec, SN:1936",CH06,ATT DY200T,45°C,bottom rear mittig,,,,,
3362,TP_z13_01_2,3,CU,17,35.2795,HM,TP_z13_01,z13,19.02.23,"BaSyTec, SN:1936",CH06,ATT DY200T,23°C,bottom rear mittig,4.838572468630107,4.827414760059127,4.849730177201088,15334.197,25092.244
3363,TP_z13_01_2,4,ZYK,17,70.56819999999999,HM,TP_z13_01,z13,20.02.23,"BaSyTec, SN:1936",CH06,ATT DY200T,45°C,bottom rear mittig,,,,,
3364,TP_z13_01_2,5,CU,25,70.56819999999999,HM,TP_z13_01,z13,27.02.23,"BaSyTec, SN:1936",CH06,ATT DY200T,23°C,bottom rear mittig,4.820062353693288,4.809454354282823,4.830670353103754,33782.521,43507.113
3365,TP_z13_01_2,6,ZYK,25,105.82079999999999,HM,TP_z13_01,z13,28.02.23,"BaSyTec, SN:1936",CH06,ATT DY200T,45°C,bottom rear mittig,,,,,
3366,TP_z13_01_2,7,exCU,33,105.82079999999999,HM,TP_z13_01,z13,07.03.23,"BaSyTec, SN:1936",CH06,ATT DY200T,23°C,bottom rear mittig,4.804291725133521,4.794043625815233,4.81453982445181,33028.761,42731.908
3367,TP_z13_01_2,8,ZYK,34,176.3421,HM,TP_z13_01,z13,09.03.23,"BaSyTec, SN:1936",CH06,ATT DY200T,45°C,bottom rear mittig,,,,,
3368,TP_z13_01_2,9,CU,48,176.3421,HM,TP_z13_01,z13,22.03.23,"BaSyTec, SN:1936",CH06,ATT DY200T,23°C,bottom rear mittig,4.778228372512504,4.767583878843639,4.788872866181369,32672.054,42334.842
3369,TP_z13_01_2,10,ZYK,49,246.87099999999998,HM,TP_z13_01,z13,24.03.23,"BaSyTec, SN:1936",CH06,ATT DY200T,45°C,bottom rear mittig,,,,,
3370,TP_z13_01_2,11,CU,64,246.87099999999998,HM,TP_z13_01,z13,07.04.23,"BaSyTec, SN:1936",CH06,ATT DY200T,23°C,bottom rear mittig,4.75877450656466,4.748536043376088,4.769012969753232,17871.745,27503.848
3371,TP_z13_01_2,12,ZYK,64,317.3564,HM,TP_z13_01,z13,08.04.23,"BaSyTec, SN:1936",CH06,ATT DY200T,45°C,bottom rear mittig,,,,,
3372,TP_z13_01_2,13,exCU,78,317.3564,HM,TP_z13_01,z13,22.04.23,"BaSyTec, SN:1936",CH06,ATT DY200T,23°C,bottom rear mittig,4.7457177750534925,4.734572134708828,4.756863415398156,14429.252,23988.128
3373,TP_z13_01_2,15,CU,96,317.3564,HM,TP_z13_01,z13,10.05.23,"BaSyTec, SN:1936",CH06,ATT DY200T,23°C,bottom rear mittig,4.746321112733288,4.738076963890334,4.754565261576242,14593.358,24175.916
3374,TP_z13_01_2,16,ZYK,97,458.3479,HM,TP_z13_01,z13,11.05.23,"BaSyTec, SN:1936",CH06,ATT DY200T,45°C,bottom rear mittig,,,,,
3375,TP_z13_01_2,17,CU,126,458.3479,HM,TP_z13_01,z13,08.06.23,"BaSyTec, SN:1936",CH06,ATT DY200T,23°C,bottom rear mittig,4.706233473862923,4.695837650207009,4.716629297518838,31152.888,40704.594
3376,TP_z13_01_2,18,ZYK,126,599.3532,HM,TP_z13_01,z13,09.06.23,"BaSyTec, SN:1936",CH06,ATT DY200T,45°C,bottom rear mittig,,,,,
3377,TP_z13_01_2,19,CU,155,599.3532,HM,TP_z13_01,z13,07.07.23,"BaSyTec, SN:1936",CH06,ATT DY200T,23°C,bottom rear mittig,4.67852179332309,4.668429487901037,4.688614098745143,32843.956,42371.402
3378,TP_z13_01_2,20,ZYK,155,740.3419,HM,TP_z13_01,z13,08.07.23,"BaSyTec, SN:1936",CH06,ATT DY200T,45°C,bottom rear mittig,,,,,
3379,TP_z13_01_2,21,exCU,184,740.3419,HM,TP_z13_01,z13,05.08.23,"BaSyTec, SN:1936",CH06,ATT DY200T,23°C,bottom rear mittig,4.654815659783589,4.645160272705092,4.664471046862086,30233.049,39733.748
3380,TP_z13_01_2,22,ZYK,185,880.2916,HM,TP_z13_01,z13,07.08.23,"BaSyTec, SN:1936",CH06,ATT DY200T,45°C,bottom rear mittig,,,,,
3381,TP_z13_01_2,23,CU,233,880.2916,HM,TP_z13_01,z13,23.09.23,"BaSyTec, SN:1936",CH06,ATT DY200T,23°C,bottom rear mittig,4.629273056868463,4.619517260452071,4.639028853284856,33972.837,43460.202
3382,TP_z13_01_2,24,ZYK,233,1021.2621,HM,TP_z13_01,z13,24.09.23,"BaSyTec, SN:1936",CH06,ATT DY200T,45°C,bottom rear mittig,,,,,
3383,TP_z13_01_2,25,CU,262,1021.2621,HM,TP_z13_01,z13,22.10.23,"BaSyTec, SN:1936",CH06,ATT DY200T,23°C,bottom rear mittig,4.600227522235462,4.594360544339743,4.606094500131182,32866.934,42421.865
3384,TP_z13_01_2,26,ZYK,262,1162.2409,HM,TP_z13_01,z13,23.10.23,"BaSyTec, SN:1936",CH06,ATT DY200T,45°C,bottom rear mittig,,,,,
3385,TP_z13_01_2,27,exCU,292,1162.2409,HM,TP_z13_01,z13,21.11.23,"BaSyTec, SN:1936",CH06,ATT DY200T,23°C,bottom rear mittig,4.5789611262197845,4.572517643978976,4.585404608460592,59777.498,69316.309
3386,TP_z13_01_2,28,ZYK,293,1303.2217,HM,TP_z13_01,z13,23.11.23,"BaSyTec, SN:1936",CH06,ATT DY200T,45°C,bottom rear mittig,,,,,
3387,TP_z13_01_2,29,CU,322,1303.2217,HM,TP_z13_01,z13,21.12.23,"BaSyTec, SN:1936",CH06,ATT DY200T,23°C,bottom rear mittig,4.560224594268902,4.553163568383911,4.567285620153894,32458.846,41980.082
3388,TP_z13_01_2,30,ZYK,322,1444.1848,HM,TP_z13_01,z13,22.12.23,"BaSyTec, SN:1936",CH06,ATT DY200T,45°C,bottom rear mittig,,,,,
3389,TP_z13_01_2,31,CU,351,1444.1848,HM,TP_z13_01,z13,19.01.24,"BaSyTec, SN:1936",CH06,ATT DY200T,23°C,bottom rear mittig,4.54538197964112,4.538489572212681,4.552274387069559,31451.039,40953.391
3390,TP_z13_01_2,32,ZYK,351,1583.9594,HM,TP_z13_01,z13,20.01.24,"BaSyTec, SN:1936",CH06,ATT DY200T,45°C,bottom rear mittig,,,,,
3391,TP_z13_01_2,33,AT_T45,381,1583.9594,HM,TP_z13_01,z13,13.02.24,"BaSyTec, SN:1936",CH06,ATT DY200T,45°C,bottom rear mittig,4.610108302124841,4.606482809585673,4.613733794664009,484369.523,493355.493
3392,TP_z13_01_2,33,AT_T23,384,1583.9594,HM,TP_z13_01,z13,13.02.24,"BaSyTec, SN:1936",CH06,ATT DY200T,23°C,bottom rear mittig,4.538462010633282,4.5342872442299775,4.542636777036587,718102.4,727599.056
3393,TP_z13_01_2,33,AT_T10,378,1583.9594,HM,TP_z13_01,z13,13.02.24,"BaSyTec, SN:1936",CH06,ATT DY200T,10°C,bottom rear mittig,4.44536567305958,4.436030341911788,4.454701004207373,214784.025,225004.812
3394,TP_z13_02_1,1,ET_T10,0,0.0,INT,INT038,z13,12.10.2021,"Basytec CTS, SN:CTS.X.13.00.0354",CH16/17,Binder MK240 #Schroedinger,10°C,19,4.789086234971059,4.8050750455310745,4.773097424411044,62898.1432,73335.6121
3395,TP_z13_02_1,1,ET_T23,5,0.0,INT,INT038,z13,18.10.2021,"Basytec CTS, SN:CTS.X.13.00.0354",CH16/17,Binder MK240 #Schroedinger,23°C,19,4.870814701072552,4.865633384103023,4.8759960180420805,16227.646,26162.014
3396,TP_z13_02_1,1,ET_T45,2,0.0,INT,INT038,z13,15.10.2021,"Basytec CTS, SN:CTS.X.13.00.0354",CH16/17,Binder MK240 #Schroedinger,45°C,19,4.9886026249644075,4.991380938238424,4.985824311690392,17931.4561,27394.8551
3397,TP_z13_02_1,2,ZYK,20,40.2514,INT,INT038,z13,02.11.2021,"Basytec GSM, SN:GSM.X.62.43.0353",CH02,Binder MK240 #Schroedinger,35°C,32,,,,,
3398,TP_z13_02_1,3,CU,29,40.2514,INT,INT038,z13,11.11.2021,"Basytec CTS, SN:CTS.X.13.00.0355",CH22/23,Binder MK240 #Schroedinger,23°C,29,4.8246186832272056,4.818616424553308,4.830620941901103,15072.462,24919.0678
3399,TP_z13_02_1,4,ZYK,33,83.6627,INT,INT038,z13,15.11.2021,"Basytec GSM, SN:GSM.X.62.43.0353",CH02,Binder MK240 #Schroedinger,35°C,32,,,,,
3400,TP_z13_02_1,5,CU,42,83.6627,INT,INT038,z13,24.11.2021,"Basytec CTS, SN:CTS.X.13.00.0355",CH22/23,Binder MK240 #Schroedinger,23°C,29,4.795294460185966,4.787947322889681,4.802641597482251,15101.5851,24894.291
3401,TP_z13_02_1,6,ZYK,44,123.8811,INT,INT038,z13,26.11.2021,"Basytec GSM, SN:GSM.X.62.43.0353",CH02,Binder MK240 #Schroedinger,35°C,32,,,,,
3402,TP_z13_02_1,7,exCU,55,123.8811,INT,INT038,z13,07.12.2021,"Basytec CTS, SN:CTS.X.13.00.0355",CH22/23,Binder MK240 #Schroedinger,23°C,29,4.779482426623692,4.772310005404045,4.786654847843338,15059.0979,24825.8417
3403,TP_z13_02_1,8,ZYK,58,204.291,INT,INT038,z13,10.12.2021,"Basytec GSM, SN:GSM.X.62.43.0353",CH02,Binder MK240 #Schroedinger,35°C,32,,,,,
3404,TP_z13_02_1,9,CU,75,204.291,INT,INT038,z13,27.12.2021,"Basytec CTS, SN:CTS.X.13.00.0408",CH22/23,Binder MK240 #Schroedinger,23°C,29,4.746502066796335,4.736997998770925,4.756006134821744,15047.8535,24792.0047
3405,TP_z13_02_1,10,ZYK,77,284.72860000000003,INT,INT038,z13,29.12.2021,"Basytec GSM, SN:GSM.X.62.43.0353",CH02,Binder MK240 #Schroedinger,35°C,32,,,,,
3406,TP_z13_02_1,11,CU,97,284.72860000000003,INT,INT038,z13,18.01.2022,"Basytec CTS, SN:CTS.X.13.00.0408",CH22/23,Binder MK240 #Schroedinger,23°C,29,4.72502060949259,4.715201220347781,4.7348399986373995,15054.5035,24755.4076
3407,TP_z13_02_1,12,ZYK,100,365.14180000000005,INT,INT038,z13,21.01.2022,"Basytec GSM, SN:GSM.X.62.43.0353",CH02,Binder MK240 #Schroedinger,35°C,32,,,,,
